Title,Artist,Album,Track,Genre,Year,Length,Filename,rms_perc_mean,rms_harm_mean,spectral_contrast_0,spectral_contrast_5,mfcc_2,mfcc_3,mfcc_4,Tempo
Distant Space,LTJ Bukem,LTJ Bukem - Earth Volume 3,08,Electronic Chill,1998,625.0,LTJ Bukem - 08 - Distant Space.mp3,0.008904740950275464,0.036610960213314586,17.280432020916763,17.66847778191216,-24.948105,36.458035,-1.4265603,120.18531976744185
Poets Of Thought - Jamming The Session,LTJ Bukem,Earth - Volume One,8/10,Electronic Chill,Unknown,245.0,LTJ Bukem - 08 - Poets Of Thought - Jamming The Session.mp3,0.037798820524691495,0.09834053265392091,13.692787134968281,16.476656165614465,-24.948105,36.458035,-1.4265603,178.20581896551724
First Light,LTJ Bukem,LTJ Bukem - Earth Volume 3,09,Electronic Chill,1998,377.0,LTJ Bukem - 09 - First Light.mp3,0.04696957602752147,0.06781790628229913,17.018651145086515,15.554477175002695,-24.948105,36.458035,-1.4265603,161.4990234375
LTJ Bukem - Moodswings,LTJ Bukem,Earth - Volume One,9/10,Electronic Chill,Unknown,565.0,LTJ Bukem - 09 - LTJ Bukem - Moodswings.mp3,0.029301336770660172,0.03556362902477023,12.877899117302244,15.990255054878103,-24.948105,36.458035,-1.4265603,105.46875
Doc Scott - Tokyo Dawn,LTJ Bukem,Earth - Volume One,10/10,Electronic Chill,Unknown,459.0,LTJ Bukem - 10 - Doc Scott - Tokyo Dawn.mp3,0.02596547326122847,0.05130052084825295,19.15763733121624,16.466130801598876,-24.948105,36.458035,-1.4265603,166.70866935483872
Latitude,LTJ Bukem,LTJ Bukem - Earth Volume 3,10,Electronic Chill,1998,392.0,LTJ Bukem - 10 - Latitude.mp3,0.03344289690704776,0.11011344087829827,18.22227998252224,15.240107383447594,-24.948105,36.458035,-1.4265603,184.5703125
Never Too Much,Luther Vandross ,Ultimate Soul Collection Soul 100 Hits CD3,1,Soul,2008,225.0,Luther Vandross  - 01 - Never Too Much.mp3,0.03165217322681878,0.05454801130876297,17.958333015501434,18.02376668906427,-24.948105,36.458035,-1.4265603,112.34714673913044
Pretty Girl (Cheat Codes X CADE Remix),Maggie Lindemann,100 Greatest Modern Pop Songs,47,Pop,2020,194.0,Maggie Lindemann - 47 - Pretty Girl (Cheat Codes X CADE Remix).mp3,0.05378069207316206,0.12113179045235602,16.318691152449556,18.61935951813553,-24.948105,36.458035,-1.4265603,120.18531976744185
Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",100 Greatest Modern Pop Songs,09,Pop,2020,177.0,"Major Lazer, MØ, DJ Snake - 09 - Lean On (feat. MØ & DJ Snake).mp3",0.05167872787366771,0.13215107587164712,17.69528070550924,18.334716405832353,-24.948105,36.458035,-1.4265603,97.50884433962264
Ton Sur Ton,Marc Johnson,Shades Of Jade,01,Jazz,2005,356.0,Marc Johnson - 01 - Ton Sur Ton.mp3,0.006422189572968363,0.03240327498476104,16.167325505634388,16.059284479115124,-24.948105,36.458035,-1.4265603,107.666015625
Apareceu,Marc Johnson,Shades Of Jade,02,Jazz,2005,364.0,Marc Johnson - 02 - Apareceu.mp3,0.006450894042028129,0.03467627211393359,14.634224769101971,19.55228215704256,-24.948105,36.458035,-1.4265603,89.10290948275862
Astronaut,Marc Spieler,Winter Collection 2017,02/19,Electronic,2017,380.0,Marc Spieler - 02 - Astronaut.mp3,0.03632683532812726,0.07763784626096693,21.91824291111594,15.45291630042787,-24.948105,36.458035,-1.4265603,123.046875
"7th Ave, Stroll",Mark Whitfield,Mark Whitfield 7th Ave. Stroll,03/11,Jazz,1995,405.0,"Mark Whitfield - 03 - 7th Ave, Stroll.mp3",0.013655641251192141,0.052425272169384446,18.808372126621332,15.954390750008319,-24.948105,36.458035,-1.4265603,132.51201923076923
Moves Like Jagger,"Maroon 5, Christina Aguilera",100 Greatest Modern Pop Songs,42,Pop,2020,203.0,"Maroon 5, Christina Aguilera - 42 - Moves Like Jagger.mp3",0.05659423916153997,0.1522110001259047,18.142162609973077,17.090680893467507,-24.948105,36.458035,-1.4265603,63.802083333333336
Nowhere To Run,Martha Reeves & The Vandellas ,The Ultimate Collection Soul 100 Hits CD01,8,Soul,2008,176.0,Martha Reeves & The Vandellas  - 08 - Nowhere To Run.mp3,0.04133039504509459,0.0882759728455076,18.004856729837638,17.84580176765315,-24.948105,36.458035,-1.4265603,132.51201923076923
What's Happening Brother,Marvin Gaye,What's Going On,02,Soul,1971,164.0,Marvin Gaye - 02 - What's Happening Brother.mp3,0.026893102534552255,0.07993841996303735,12.070334338018895,18.321598340873486,-24.948105,36.458035,-1.4265603,99.38401442307692
Flyin' High (In The Friendly Sky),Marvin Gaye,What's Going On,03,Soul,1971,230.0,Marvin Gaye - 03 - Flyin' High (In The Friendly Sky).mp3,0.018571387836353204,0.0651697441868131,12.723234839550944,17.65920784749865,-24.948105,36.458035,-1.4265603,73.828125
Right On,Marvin Gaye,What's Going On,07,Soul,1971,444.0,Marvin Gaye - 07 - Right On.mp3,0.0208347525618001,0.05535724423144716,13.387216232697403,17.555599903165415,-24.948105,36.458035,-1.4265603,112.34714673913044
Inner City Blues (Make Me Wanna Holler),Marvin Gaye,What's Going On,09,Soul,1971,327.0,Marvin Gaye - 09 - Inner City Blues (Make Me Wanna Holler).mp3,0.020915520733288253,0.054323823737635266,13.425150117322538,18.552594914078913,-24.948105,36.458035,-1.4265603,93.96306818181819
Come On Get Higher,Matt Nathanson,Unknown,063,Pop,Unknown,213.0,Matt Nathanson - 63 - Come On Get Higher.mp3,0.04098825103607668,0.09098634887635476,20.57531103713678,17.7309374197158,-24.948105,36.458035,-1.4265603,92.28515625
Effy,Max Mader,Winter Collection 2017,18/19,Electronic,2017,434.0,Max Mader - 18 - Effy.mp3,0.03055010355011646,0.11172954765712162,20.658923489832905,16.588546390453654,-24.948105,36.458035,-1.4265603,123.046875
Compliments,Maysa ,The Ultimate Collection Soul 100 Hits CD04,15,Soul,2008,245.0,Maysa  - 15 - Compliments.mp3,0.04172880474698522,0.07447249809202562,17.932872166589807,16.675561887770286,-24.948105,36.458035,-1.4265603,97.50884433962264
Survival Of The Fittest,MC Lyte,East vs. West: Rap Battle Royale,07/10,Hip Hop,1991,250.0,MC Lyte - 07 - Survival Of The Fittest.mp3,0.022220541018396427,0.025743007423132916,12.253786358377031,17.051496596379625,-24.948105,36.458035,-1.4265603,95.703125
The Comeback,Memphis Slim,Blues Classics - 100 Greatest Hits,2,Blues,2001,138.0,Memphis Slim - 02 - The Comeback.mp3,0.02305301991875884,0.045692200028629976,19.728548231016873,19.09646501713417,-24.948105,36.458035,-1.4265603,112.34714673913044
Allegro von moto-Allegro un poco agitato-Assai animato-Andante come prima,Mendelssohn - The Complete Symphonies,Bernard Haitink - Ricardo Chailly Vol 1 D 1,06,Classical,Unknown,814.0,Mendelssohn - The Complete Symphonies - 06 - Allegro von moto-Allegro un poco agitato-Assai animato-Andante come prima.mp3,0.00150652662438343,0.01509572387953574,14.339416622828953,23.990969245204603,-24.948105,36.458035,-1.4265603,215.33203125
Vivace non troppo,Mendelssohn - The Complete Symphonies,Bernard Haitink - Ricardo Chailly Vol 1 D 1,07,Classical,Unknown,261.0,Mendelssohn - The Complete Symphonies - 07 - Vivace non troppo.mp3,0.006498164563392174,0.020221979318602586,12.824753213282406,20.652664007161793,-24.948105,36.458035,-1.4265603,129.19921875
Adagio,Mendelssohn - The Complete Symphonies,Bernard Haitink - Ricardo Chailly Vol 1 D 1,08,Classical,Unknown,530.0,Mendelssohn - The Complete Symphonies - 08 - Adagio.mp3,0.00096549850711544,0.006016473420594153,12.627392766344668,22.789074542243814,-24.948105,36.458035,-1.4265603,135.99917763157896
Shake It ,Metro Station,Unknown,049,Pop,Unknown,179.0,Metro Station - 49 - Shake It .mp3,0.05364151296454122,0.08337853318599349,13.659773988834512,15.942076828448041,-24.948105,36.458035,-1.4265603,74.89809782608695
Seventeen Forever ,Metro Station,Unknown,087,Pop,Unknown,174.0,Metro Station - 87 - Seventeen Forever .mp3,0.05421521560223581,0.10727931728272994,17.048816494732637,16.685304411735316,-24.948105,36.458035,-1.4265603,139.6748310810811
My One Temptation,Mica Paris ,Ultimate Soul Collection Soul 100 Hits CD3,8,Soul,2008,214.0,Mica Paris  - 08 - My One Temptation.mp3,0.039050797194423996,0.08060084234799748,18.30432440174912,17.84493546606871,-24.948105,36.458035,-1.4265603,109.95678191489361
Where Is The Love?,Mica Paris & Will Downing ,The Ultimate Collection Soul 100 Hits CD02,16,Soul,2008,207.0,Mica Paris & Will Downing  - 16 - Where Is The Love.mp3,0.030488127134323573,0.0638655427590678,20.236543854406786,18.683714123505716,-24.948105,36.458035,-1.4265603,112.34714673913044
When A Man Loves A Woman,Michael Bolton,100 Hits - The Best - Soft Rock Album - CD5,09/20,Soul,2018,231.0,Michael Bolton - 09 - When A Man Loves A Woman.mp3,0.01641449783444233,0.06749240697188534,19.205749756978342,18.683715146838143,-24.948105,36.458035,-1.4265603,156.60511363636363
Got To Be There,Michael Jackson ,The Ultimate Collection Soul 100 Hits CD01,15,Soul,2008,200.0,Michael Jackson  - 15 - Got To Be There.mp3,0.017884335003594574,0.06312205335676932,16.652776339046245,21.684989822496036,-24.948105,36.458035,-1.4265603,84.72079918032787
Midas Touch,Midnight Star,The Ultimate Collection Soul 100 Hits CD05,7,Soul,2008,229.0,Midnight Star - 07 - Midas Touch.mp3,0.0338241546717533,0.05537548036618822,18.771989429386494,17.801859543354436,-24.948105,36.458035,-1.4265603,117.45383522727273
I Took A Pill In Ibiza,"Mike Posner, Martin Terefe, Geoff Lea, Nikolaj Torp, Oskar Winberg, Eugene Huang",100 Greatest Modern Pop Songs,51,Soft Rock,2020,281.0,"Mike Posner, Martin Terefe, Geoff Lea, Nikolaj Torp, Oskar Winberg, Eugene Huang - 51 - I Took A Pill In Ibiza.mp3",0.026457568011974065,0.08459880184045616,19.404815502969612,18.266712518566344,-24.948105,36.458035,-1.4265603,101.33272058823529
John Hardy,Mike Seeger,The Greenwich Village Folk Scene CD1,6,Folk,2014,162.0,Mike Seeger - 06 - John Hardy.mp3,0.02604559005902489,0.08308675721472855,15.733698530363627,21.181529114062553,-24.948105,36.458035,-1.4265603,161.4990234375
Sad And Lonesome Day,Mike Seeger,The Greenwich Village Folk Scene CD3,7/20,Folk,2014,210.0,Mike Seeger - 07 - Sad And Lonesome Day.mp3,0.020488009347510005,0.08286613698547787,24.81117389499119,21.401603768775196,-24.948105,36.458035,-1.4265603,97.50884433962264
Worried Blues,Mike Seeger,The Greenwich Village Folk Scene CD2,9/20,Folk,2014,209.0,Mike Seeger - 09 - Worried Blues.mp3,0.020618514566622056,0.058718838561242236,24.015330741253724,23.394946711013823,-24.948105,36.458035,-1.4265603,147.65625
Don't Let Your Deal Go Down,Mike Seeger,The Greenwich Village Folk Scene CD2,19/20,Folk,2014,200.0,Mike Seeger - 19 - Don't Let Your Deal Go Down.mp3,0.02699682230148732,0.09773655975283312,25.295060540286585,23.62558865677428,-24.948105,36.458035,-1.4265603,101.33272058823529
Freddie Freeloader (Kind of Blue),Miles Davis,(1959) Kind of Blue,01,Jazz,1959,588.0,Miles Davis - 01 - Freddie Freeloader (Kind of Blue).mp3,0.0059989273937730596,0.039373032428330755,17.48926551350013,17.929379656880293,-24.948105,36.458035,-1.4265603,129.19921875
Joshua ,Miles Davis,(1963) Seven Steps to Heaven (complete Columbia),01,Jazz,1963,327.0,Miles Davis - 01 - Joshua .mp3,0.013942615287808553,0.06094518073729281,14.310208350336834,19.657574786741662,-24.948105,36.458035,-1.4265603,84.72079918032787
Move,Miles Davis,(1949-50) Birth Of Cool,01,Jazz,1949,155.0,Miles Davis - 01 - Move.mp3,0.02177373653188454,0.08647782799689945,21.120920276176467,16.640555290754886,-24.948105,36.458035,-1.4265603,139.6748310810811
'Round Midnight,Miles Davis,"(1955,56) Round About Midnight [MFSL]",1/6,Jazz,1955,361.0,Miles Davis - 01 - 'Round Midnight.mp3,0.004995059679815757,0.05077823630392803,12.967312303911905,19.82088257339597,-24.948105,36.458035,-1.4265603,129.19921875
Surrey With The Fringe On Top,Miles Davis,(1956) Steamin' with Miles Davis (1994 DCC Gold GZS-1065),1/6,Jazz,1956,548.0,Miles Davis - 01 - Surrey With The Fringe On Top.mp3,0.00802330760944398,0.04501201360621946,20.59297249225283,17.934737389857496,-24.948105,36.458035,-1.4265603,64.599609375
I Fall In Love Too Easily ,Miles Davis,(1963) Seven Steps to Heaven (complete Columbia),02,Jazz,1963,409.0,Miles Davis - 02 - I Fall In Love Too Easily .mp3,0.004773070791550603,0.03809704100897424,12.994737305606794,18.382213712077515,-24.948105,36.458035,-1.4265603,129.19921875
Jeru,Miles Davis,(1949-50) Birth Of Cool,02,Jazz,1949,195.0,Miles Davis - 02 - Jeru.mp3,0.01945775286874238,0.07121813389368785,20.087986252016535,17.621850445716984,-24.948105,36.458035,-1.4265603,89.10290948275862
Old Folks,Miles Davis,(1961) Someday My Prince Will Come,02,Jazz,1961,318.0,Miles Davis - 02 - Old Folks.mp3,0.005796032876457203,0.05474694171983374,14.599279003913626,18.611604252591906,-24.948105,36.458035,-1.4265603,139.6748310810811
Love Me Or Leave Me,Miles Davis,(1954) Walkin',05/5,Jazz,1954,417.0,Miles Davis - 05 - Love Me Or Leave Me.mp3,0.005789056452867526,0.005872885294006953,14.087740522011126,15.81407246499894,-24.948105,36.458035,-1.4265603,135.99917763157896
Now's The Time,Milt Jackson,(1956) Jackson's Ville,1/4,Jazz,1956,500.0,Milt Jackson - 01 - Now's The Time.mp3,0.006601129135007493,0.03573483569284375,13.379788140342143,18.89556566696061,-24.948105,36.458035,-1.4265603,126.04801829268293
Where I Stood,Missy Higgins,Unknown,091,Pop,Unknown,258.0,Missy Higgins - 91 - Where I Stood.mp3,0.035229423492243915,0.089068796012565,14.693543257262023,17.977764715527194,-24.948105,36.458035,-1.4265603,139.6748310810811
Connected 4 Life,Mister One,East Side Gangsters 4,12/15,Hip Hop,2007,196.0,Mister One - 12 - Connected 4 Life.mp3,0.08580321874688152,0.12756948953418162,15.679974956078746,18.03305689339349,-24.948105,36.458035,-1.4265603,103.359375
Ocean Breathes Salty,Modest Mouse,Good News for People Who Love Bad News,4,Rock,2004,229.0,Modest Mouse - 04 - Ocean Breathes Salty.mp3,0.05655973671482076,0.132504962037536,18.022985071553872,16.618872526370588,-24.948105,36.458035,-1.4265603,95.703125
Jimmy,Moriarty,Gee whiz but this is a lonesome town,1/13,Soft Rock,2007,265.0,Moriarty - 01 - Jimmy.mp3,0.01549182899150449,0.08029735423661682,18.23692569590716,22.795898757523673,-24.948105,36.458035,-1.4265603,101.33272058823529
Fireday,Moriarty,Gee whiz but this is a lonesome town,10/13,Soft Rock,2007,193.0,Moriarty - 10 - Fireday.mp3,0.015194226018266822,0.07608019406338992,20.660059615870626,21.814347652824452,-24.948105,36.458035,-1.4265603,147.65625
Soul Strong,Mr. Green & Rim Da Villian,The Academy 3,33/34,Hip Hop,2021,186.0,Mr. Green & Rim Da Villian - 33 - Soul Strong.mp3,0.04086000833195643,0.10946715739453228,15.063005979985464,17.145659952954514,-24.948105,36.458035,-1.4265603,109.95678191489361
Tchaikovsky - Symphony No. 6 - I. Adagio,Mravinsky,Tchaikovsky - Symphony No. 6,9/6,Classical,1961,1061.0,Mravinsky - 09 - Tchaikovsky - Symphony No. 6 - I. Adagio.mp3,0.0015642800360661116,0.007828948544305958,18.349148438316274,17.285853306063874,-24.948105,36.458035,-1.4265603,56.17357336956522
Tchaikovsky - Symphony No. 6 - II. Allegro,Mravinsky,Tchaikovsky - Symphony No. 6,10/6,Classical,1961,487.0,Mravinsky - 10 - Tchaikovsky - Symphony No. 6 - II. Allegro.mp3,0.004716151813664208,0.02325822922590893,19.17989052730285,21.16941562644835,-24.948105,36.458035,-1.4265603,86.1328125
Mannish Boy (Original Mix),Muddy Waters,"The Magic of Rhythm and Blues, Vol. 1",19,Blues,2021,176.0,Muddy Waters - 19 - Mannish Boy (Original Mix).mp3,0.03243770024423209,0.07794443891762241,13.728827871288775,16.506886694864292,-24.948105,36.458035,-1.4265603,109.95678191489361
(I'm Your) Hoochie Coochie Man (Original Mix),Muddy Waters,"The Magic of Rhythm and Blues, Vol. 1",23,Blues,2021,172.0,Muddy Waters - 23 - (I'm Your) Hoochie Coochie Man (Original Mix).mp3,0.029207742851675995,0.07588917587377851,15.463561608587392,19.405396523943015,-24.948105,36.458035,-1.4265603,72.78829225352112
Screamin' And Cryin',Muddy Waters,Blues Classics - 100 Greatest Hits,25,Blues,2001,316.0,Muddy Waters - 25 - Screamin' And Cryin'.mp3,0.017953996605728665,0.042398150677970065,18.12662118540457,20.823317848708395,-24.948105,36.458035,-1.4265603,172.265625
Each Other,Mufti,Various Artists #1,11,Electronic,2020,441.0,Mufti - 11 - Each Other.mp3,0.029728283101771728,0.08930559395744057,16.807041730881902,15.733662155241907,-24.948105,36.458035,-1.4265603,114.84375
Suck My Acid,Mundo D,Various Artists #2,9,Electronic,2021,410.0,Mundo D - 09 - Suck My Acid.mp3,0.04823548794127674,0.1782838511045634,18.24207417747878,14.374212044613726,-24.948105,36.458035,-1.4265603,123.046875
Watermelon,Nat Adderley,(1967) Introducing Nat Adderley (with Cannonball),1,Jazz,1955,168.0,Nat Adderley - 01 - Watermelon.mp3,0.01804545616915287,0.04041522875828292,16.26455573203709,19.976636873593478,-24.948105,36.458035,-1.4265603,120.18531976744185
Work from Home,Natalie Gang,100 Greatest Modern Pop Songs,26,Pop,2020,215.0,Natalie Gang - 26 - Work from Home.mp3,0.029303673951903107,0.12295807248531031,16.851971848213733,20.603669979194162,-24.948105,36.458035,-1.4265603,105.46875
Shiver,Natalie Imbruglia,100 Hits - The Best - Soft Rock Album - CD5,13/20,Soft Rock,2018,223.0,Natalie Imbruglia - 13 - Shiver.mp3,0.03875888150959253,0.1080128658392454,15.250127910907336,17.582393458253037,-24.948105,36.458035,-1.4265603,93.96306818181819
Debussy - Violin Sonata in G Minor - I. Allegro vivo,Nathan Milstein,Debussy - Violin Sonata in G Minor (Milstein),1,Classical,1960,264.0,Nathan Milstein - 01 - Debussy - Violin Sonata in G Minor - I. Allegro vivo.mp3,0.006450317364422112,0.027619355662120718,11.084680413470302,24.173841414662785,-24.948105,36.458035,-1.4265603,215.33203125
La La La,"Naughty Boy, Sam Smith",100 Greatest Modern Pop Songs,48,Pop,2020,221.0,"Naughty Boy, Sam Smith - 48 - La La La.mp3",0.058422242184139,0.1609957190434043,17.95496165974495,17.268006723025778,-24.948105,36.458035,-1.4265603,126.04801829268293
You Know,Neal Porter,Winter Collection 2017,08/19,Electronic,2017,393.0,Neal Porter - 08 - You Know.mp3,0.037255005601730354,0.11252304690923978,23.552265811990505,15.500804784209588,-24.948105,36.458035,-1.4265603,123.046875
Sexual,"NEIKED, Dyo",100 Greatest Modern Pop Songs,44,Pop,2020,189.0,"NEIKED, Dyo - 44 - Sexual.mp3",0.04346606227097842,0.090269274462771,16.311561706274308,19.478145635847966,-24.948105,36.458035,-1.4265603,109.95678191489361
Mad ,Ne-Yo,Unknown,20,Pop,2009,254.0,Ne-Yo - 20 - Mad .mp3,0.04234986621515773,0.0976896044931345,17.806935291604503,19.2858465792985,-24.948105,36.458035,-1.4265603,86.1328125
Miss Independent,Ne-Yo,Unknown,028,Pop,Unknown,231.0,Ne-Yo - 28 - Miss Independent.mp3,0.04575448926395068,0.12227415820822687,17.41052228499266,18.208429576737387,-24.948105,36.458035,-1.4265603,114.84375
Gotta Be Somebody,Nickelback,Unknown,21,Pop,2009,254.0,Nickelback - 21 - Gotta Be Somebody.mp3,0.05091382509551994,0.10301672276913303,16.557954833869445,17.110718510821425,-24.948105,36.458035,-1.4265603,114.84375
Smells Like Teen Spirit,Nirvana,Nevermind,1/12,Rock,1991,301.0,Nirvana - 01 - Smells Like Teen Spirit.mp3,0.030843901021338747,0.059277491810234256,15.559475814837024,16.226501451151368,-24.948105,36.458035,-1.4265603,120.18531976744185
In Bloom,Nirvana,Nevermind,2/12,Rock,1991,255.0,Nirvana - 02 - In Bloom.mp3,0.031156208607979817,0.06965816727378477,16.100994657303943,16.079407568244495,-24.948105,36.458035,-1.4265603,156.60511363636363
Come As You Are,Nirvana,Nevermind,3/12,Rock,1991,219.0,Nirvana - 03 - Come As You Are.mp3,0.026374244578649193,0.05797251932849742,15.966254929151116,16.938437272368862,-24.948105,36.458035,-1.4265603,123.046875
"Ravel - Trio  for piano & strings in D minor, Op. 9: 3.Allegro risoluto",Oistrakh,"Ravel - Trio Elegiaque, for piano & strings in D minor, Op. 9 (Oistrakh)",3,Classical,1954,438.0,"Oistrakh - 03 - Ravel - Trio  for piano & strings in D minor, Op. 9 3.Allegro risoluto.mp3",0.008197120857936639,0.039404424434051344,14.19757525069773,19.411595804504525,-24.948105,36.458035,-1.4265603,198.76802884615384
"Mozart - Concerto No.2 In D, K 211 - 3. Rondeau- Allegro",Oistrakh,"Mozart - Concerto No.2 In D, K 211 (Oistrakh)",06,Classical,1971,299.0,"Oistrakh - 06 - Mozart - Concerto No.2 In D, K 211 - 3. Rondeau- Allegro.mp3",0.001417996143817207,0.014630034388324872,11.174369164206421,26.228533036060522,-24.948105,36.458035,-1.4265603,135.99917763157896
Brooklyn Zoo,Ol' Dirty Bastard,100 Greatest Rap Songs: The Greatest Hip-Hop Tracks Ever,6,Hip Hop,2020-01-03,218.0,Ol' Dirty Bastard - 06 - Brooklyn Zoo.mp3,0.057757334095584915,0.07742198825559803,16.965495050969352,16.604623489374532,-24.948105,36.458035,-1.4265603,92.28515625
Get Here,Oleta Adams ,Ultimate Soul Collection Soul 100 Hits CD3,7,Soul,2008,274.0,Oleta Adams  - 07 - Get Here.mp3,0.011183751485804498,0.05443040618967925,16.91351792632071,22.440349286616723,-24.948105,36.458035,-1.4265603,112.34714673913044
There's Nothing Like This,Omar ,Ultimate Soul Collection Soul 100 Hits CD3,9,Soul,2008,249.0,Omar  - 09 - There's Nothing Like This.mp3,0.02708539339668696,0.06052706208567756,18.124061403067532,17.51129492525424,-24.948105,36.458035,-1.4265603,97.50884433962264
Best Song Ever,One Direction,100 Greatest Modern Pop Songs,46,Pop,2020,200.0,One Direction - 46 - Best Song Ever.mp3,0.06788990522319845,0.12031070636955851,14.486300005143525,16.063922024054573,-24.948105,36.458035,-1.4265603,117.45383522727273
Counting Stars,OneRepublic,100 Greatest Modern Pop Songs,22,Pop,2020,258.0,OneRepublic - 22 - Counting Stars.mp3,0.061833252898661595,0.12085970307329955,15.167588140995349,17.339847406165067,-24.948105,36.458035,-1.4265603,120.18531976744185
I'm So 90's,Onyx,The Academy 3,25/34,Hip Hop,2021,171.0,Onyx - 25 - I'm So 90's.mp3,0.06755185968594418,0.16303781656704927,14.684689576426427,17.25920670198244,-24.948105,36.458035,-1.4265603,82.03125
Cotton-Eyed Joe,Oscar Brand,The Greenwich Village Folk Scene CD1,18,Folk,2014,94.0,Oscar Brand - 18 - Cotton-Eyed Joe.mp3,0.03857804672933161,0.06230019473926239,12.569536814143556,26.148155612786304,-24.948105,36.458035,-1.4265603,143.5546875
Happy-Go-Lucky Local (AKA 'Night Train'),Oscar Peterson,(1962) Night Train,01,Jazz Piano,1962,293.0,Oscar Peterson - 01 - Happy-Go-Lucky Local (AKA 'Night Train').mp3,0.0066735301540455216,0.019657442750792103,19.399683769154176,17.52564991967094,-24.948105,36.458035,-1.4265603,105.46875
C-Jam Blues,Oscar Peterson,(1962) Night Train,02,Jazz Piano,1962,206.0,Oscar Peterson - 02 - C-Jam Blues.mp3,0.00947156877535402,0.033342060480403585,16.96034709099056,18.336781610294988,-24.948105,36.458035,-1.4265603,114.84375
Georgia On My Mind,Oscar Peterson,(1962) Night Train,03,Jazz Piano,1962,227.0,Oscar Peterson - 03 - Georgia On My Mind.mp3,0.003144497650317989,0.019478800118982682,20.589041739013936,16.799565291336304,-24.948105,36.458035,-1.4265603,120.18531976744185
Bags' Groove,Oscar Peterson,(1962) Night Train,04,Jazz Piano,1962,343.0,Oscar Peterson - 04 - Bags' Groove.mp3,0.004366726831281779,0.018511637558486435,19.403102307275997,15.986795411184254,-24.948105,36.458035,-1.4265603,117.45383522727273
Moten Swing,Oscar Peterson,(1962) Night Train,05,Jazz Piano,1962,176.0,Oscar Peterson - 05 - Moten Swing.mp3,0.00885454242704606,0.0364649887800664,18.536471391330867,17.132552807859327,-24.948105,36.458035,-1.4265603,135.99917763157896
The First Cut Is The Deepest,P Arnold ,The Ultimate Collection Soul 100 Hits CD02,20,Soul,2008,196.0,P Arnold  - 20 - The First Cut Is The Deepest.mp3,0.02148673843639375,0.051722964206824304,21.537006010760404,20.451134369188257,-24.948105,36.458035,-1.4265603,97.50884433962264
Double Time,P.U.R.E,The Academy 3,24/34,Hip Hop,2021,192.0,P.U.R.E - 24 - Double Time.mp3,0.060397795001452405,0.06577643440343695,16.31388424122475,18.0407656071933,-24.948105,36.458035,-1.4265603,114.84375
Decode,Paramore,Unknown,051,Pop,Unknown,261.0,Paramore - 51 - Decode.mp3,0.04562689870184336,0.10993552459180252,14.13513448189209,18.53681075236496,-24.948105,36.458035,-1.4265603,82.03125
Oleo,Pat Martino,(2000) Live at Yoshi's,01/8,Jazz,2000,420.0,Pat Martino - 01 - Oleo.mp3,0.026195919417450128,0.08472499849587452,21.526734917374498,16.65244586175771,-24.948105,36.458035,-1.4265603,129.19921875
All Blues,Pat Martino,(2000) Live at Yoshi's,02/8,Jazz,2000,723.0,Pat Martino - 02 - All Blues.mp3,0.00825881399678773,0.046601951681288833,22.970217850979637,15.829824751756385,-24.948105,36.458035,-1.4265603,105.46875
All the Things You Are,Paul Desmond,(1962) Two of A Mind with Gerry Mulligan,01,Jazz,1962,349.0,Paul Desmond - 01 - All the Things You Are.mp3,0.003780566211192092,0.030431808273280292,19.259935587936102,16.981786529287156,-24.948105,36.458035,-1.4265603,103.359375
Reunited,Peaches & Herb ,The Ultimate Collection Soul 100 Hits CD02,6,Soul,2008,235.0,Peaches & Herb  - 06 - Reunited.mp3,0.019546632347012777,0.061284480680077184,16.027521134674014,19.240950088579012,-24.948105,36.458035,-1.4265603,75.99954044117646
Turn! Turn! Turn!,Pete Seeger,The Greenwich Village Folk Scene CD2,1/20,Folk,2014,194.0,Pete Seeger - 01 - Turn! Turn! Turn!.mp3,0.01587122912372555,0.069575158307861,20.780591211054055,23.07000422590461,-24.948105,36.458035,-1.4265603,198.76802884615384
Kisses Sweeter Than Wine,Pete Seeger,The Greenwich Village Folk Scene CD1,8,Folk,2014,180.0,Pete Seeger - 08 - Kisses Sweeter Than Wine.mp3,0.02419032733842439,0.09549706542111615,24.660679925618602,21.29933465507774,-24.948105,36.458035,-1.4265603,129.19921875
If I Had A Hammer,"Peter, Paul & Mary",The Greenwich Village Folk Scene CD1,3,Folk,2014,122.0,"Peter, Paul & Mary - 03 - If I Had A Hammer.mp3",0.03341213156510469,0.08853373761347114,12.318829326485302,21.61883077431259,-24.948105,36.458035,-1.4265603,135.99917763157896
Early In The Morning,"Peter, Paul & Mary",The Greenwich Village Folk Scene CD2,4/20,Folk,2014,97.0,"Peter, Paul & Mary - 04 - Early In The Morning.mp3",0.024677183180522533,0.07401686666671005,18.455429910683023,19.68157737128164,-24.948105,36.458035,-1.4265603,107.666015625
Lemon Tree,"Peter, Paul & Mary",The Greenwich Village Folk Scene CD3,10/20,Folk,2014,178.0,"Peter, Paul & Mary - 10 - Lemon Tree.mp3",0.01806028397121661,0.050231911586485045,15.734554966697448,18.23290069321634,-24.948105,36.458035,-1.4265603,112.34714673913044
