Title,Artist,Album,Track,Genre,Year,Length,Filename,rms_perc_mean,rms_harm_mean,spectral_contrast_0,spectral_contrast_5,mfcc_2,mfcc_3,mfcc_4,Tempo
Creep,Radiohead,(1993) Pablo Honey [Japan],2/17,Rock,1993,236.0,Radiohead - 02 - Creep.mp3,0.01822605103493175,0.03534849905678816,16.518347369150735,16.486475506014354,-5.350075,43.215176,-9.215625,93.96306818181819
How Do You?,Radiohead,(1993) Pablo Honey [Japan],3/17,Rock,1993,132.0,Radiohead - 03 - How Do You.mp3,0.036756670325223346,0.06019852628230544,15.997011077225798,18.456067321569126,-5.350075,43.215176,-9.215625,147.65625
Death Of John Henry,Ramblin' Jack Elliott,The Greenwich Village Folk Scene CD3,4/20,Folk,2014,248.0,Ramblin' Jack Elliott - 04 - Death Of John Henry.mp3,0.015613073628473488,0.05126146197062394,13.846815111787523,19.54162720117925,-5.350075,43.215176,-9.215625,97.50884433962264
I Ain't Got No Home In This World Anymore,Ramblin' Jack Elliott,The Greenwich Village Folk Scene CD1,12,Folk,2014,138.0,Ramblin' Jack Elliott - 12 - I Ain't Got No Home In This World Anymore.mp3,0.02052070435550686,0.07092422657890912,25.0727951551278,22.533987063662664,-5.350075,43.215176,-9.215625,117.45383522727273
Jack O'Diamonds,Ramblin' Jack Elliott,The Greenwich Village Folk Scene CD2,14/20,Folk,2014,144.0,Ramblin' Jack Elliott - 14 - Jack O'Diamonds.mp3,0.019189339138289668,0.09069029788636405,15.59775175639937,21.442032476760197,-5.350075,43.215176,-9.215625,166.70866935483872
"Knock, Knock",Ras Kass,The Academy 3,14/34,Hip Hop,2021,190.0,"Ras Kass - 14 - Knock, Knock.mp3",0.05578971075533137,0.09564458570588494,17.108066456816484,17.877040616347426,-5.350075,43.215176,-9.215625,112.34714673913044
Let the Good Times Roll,Ray Charles,Ray Sings Basie Swings,02/12,Rhythm n Blues,2007,178.0,Ray Charles - 02 - Let the Good Times Roll.mp3,0.043696334792891534,0.0919541079465191,17.040053523736425,18.899064783484484,-5.350075,43.215176,-9.215625,95.703125
Busted,Ray Charles,Ray Sings Basie Swings,05/12,Rhythm n Blues,2007,155.0,Ray Charles - 05 - Busted.mp3,0.041030558955562915,0.07814934635564579,16.568949538017055,19.69426337828632,-5.350075,43.215176,-9.215625,73.828125
I Had A Dream,Ray Charles,(1957-1958) Atlantic Studio,7,Rhythm n Blues,1958,175.0,Ray Charles - 07 - I Had A Dream.mp3,0.03569822759967434,0.075276581227618,14.597162260419525,18.22838758805488,-5.350075,43.215176,-9.215625,109.95678191489361
You Be My Baby,Ray Charles,(1957-1958) Atlantic Studio,8,Rhythm n Blues,1958,150.0,Ray Charles - 08 - You Be My Baby.mp3,0.03670587392312799,0.0778267061962465,14.826281963963902,19.111920464293963,-5.350075,43.215176,-9.215625,126.04801829268293
Alexander's Ragtime Band,Ray Charles,(1959) Atlantic Studio,10,Swing,1959,173.0,Ray Charles - 10 - Alexander's Ragtime Band.mp3,0.026723077034748896,0.04912827562276381,15.091429376008069,17.165386136042432,-5.350075,43.215176,-9.215625,151.99908088235293
America the Beautiful ,Ray Charles,A Message from the People,10/10,Rhythm n Blues,1972,215.0,Ray Charles - 10 - America the Beautiful .mp3,0.01775796959787908,0.05285963985648828,22.650591155019537,23.28215107508296,-5.350075,43.215176,-9.215625,135.99917763157896
Two Years Of Torture,Ray Charles,(1959) Atlantic Studio,13,Swing,1959,205.0,Ray Charles - 13 - Two Years Of Torture.mp3,0.022646188093875582,0.05191952700069838,16.23090942533002,18.659019253840036,-5.350075,43.215176,-9.215625,77.1338619402985
I'm Movin' On,Ray Charles,(1959) Atlantic Studio,15,Rhythm n Blues,1959,142.0,Ray Charles - 15 - I'm Movin' On.mp3,0.030095961511651018,0.0673507013111645,18.68207697255726,17.017505779984894,-5.350075,43.215176,-9.215625,105.46875
Ray's Blues,Ray Charles,(1952-1955) Atlantic Studio,15,Blues,1953,175.0,Ray Charles - 15 - Ray's Blues.mp3,0.013958348533326332,0.047799432510724695,17.736508251634824,20.382898586377603,-5.350075,43.215176,-9.215625,120.18531976744185
Spirit in the Dark (Reprise),Ray Charles,Ray Charles Compilation,15,Rhythm n Blues,1997,511.0,Ray Charles - 15 - Spirit in the Dark (Reprise).mp3,0.028807680313549647,0.049024748548168906,16.643601956813004,18.02805711026893,-5.350075,43.215176,-9.215625,114.84375
I Got A Break Baby (Mr. Charles' Blues),Ray Charles,(1952-1955) Atlantic Studio,16,Rhythm n Blues,1953,168.0,Ray Charles - 16 - I Got A Break Baby (Mr. Charles' Blues).mp3,0.02411949037597854,0.06790844468826521,18.72893689444022,20.688914122830226,-5.350075,43.215176,-9.215625,112.34714673913044
I Got A Break Baby (Mr. Charles' Blues),Ray Charles,(1952-1955) Atlantic Studio,16,Blues,1953,168.0,Ray Charles - 16 - I Got A Break Baby (Mr. Charles' Blues).mp3,0.02411949037597854,0.06790844468826521,18.72893689444022,20.688914122830226,-5.350075,43.215176,-9.215625,112.34714673913044
Rosetta,Ray Charles,Ray Charles and Betty Carter & Dedicated To You,17,Swing,1960,153.0,Ray Charles - 17 - Rosetta.mp3,0.021149957560084146,0.06131723474254365,17.837743870230067,18.550142655094334,-5.350075,43.215176,-9.215625,99.38401442307692
This Little Girl Of Mine,Ray Charles,(1952-1955) Atlantic Studio,22,Rhythm n Blues,1955,153.0,Ray Charles - 22 - This Little Girl Of Mine.mp3,0.02609288539499329,0.059451770742107106,14.923674392842802,19.47597991164405,-5.350075,43.215176,-9.215625,103.359375
What Is This Thing Called Love,Red Garland,1956 - A Garland Of Red,03/8,Jazz Piano,1956,293.0,Red Garland - 03 - What Is This Thing Called Love.mp3,0.014801590861634208,0.05121663891477684,20.607481998871624,14.835108396617871,-5.350075,43.215176,-9.215625,112.34714673913044
Makin' Whoopee,Red Garland,1956 - A Garland Of Red,04/8,Jazz Piano,1956,256.0,Red Garland - 04 - Makin' Whoopee.mp3,0.008607452878320902,0.036661449165525564,21.32749894511684,15.01438779247628,-5.350075,43.215176,-9.215625,92.28515625
September In The Rain,Red Garland,1956 - A Garland Of Red,05/8,Jazz Piano,1956,288.0,Red Garland - 05 - September In The Rain.mp3,0.009752360380459946,0.030822502744443613,20.71113985972136,16.622415764175038,-5.350075,43.215176,-9.215625,95.703125
Little Girl Blue,Red Garland,1956 - A Garland Of Red,06/8,Jazz Piano,1956,307.0,Red Garland - 06 - Little Girl Blue.mp3,0.007290028054417697,0.03368256840180441,21.19950335113775,17.730480689386205,-5.350075,43.215176,-9.215625,63.802083333333336
Our Delight,Regina Carter,(1999) Rhythms of the Heart,05/10,Jazz,1999,269.0,Regina Carter - 05 - Our Delight.mp3,0.022651201748763634,0.07741332573889383,19.889683155245457,18.158517132471314,-5.350075,43.215176,-9.215625,97.50884433962264
 I'll Be Good,Rene & Angela,The Ultimate Collection Soul 100 Hits CD05,19,Soul,2008,320.0,Rene & Angela - 19 -  I'll Be Good.mp3,0.03284752287431108,0.04496821932080907,16.207560046058987,17.697108329809602,-5.350075,43.215176,-9.215625,107.666015625
"Brahms - Concerto for Piano No.2, Op.83 - 1 Allegro non troppo",Richter,"Brahms - Concerto for Piano No.2, Op.83 (Richter)",1/5,Classical,1961,1044.0,"Richter - 01 - Brahms - Concerto for Piano No.2, Op.83 - 1 Allegro non troppo.mp3",0.0038496119924358797,0.017962943699357168,20.041040470763313,23.258807528509152,-5.350075,43.215176,-9.215625,63.802083333333336
"Brahms - Concerto for Piano No.2, Op.83 - 2 Allegro appassionato",Richter,"Brahms - Concerto for Piano No.2, Op.83 (Richter)",2/5,Classical,1961,533.0,"Richter - 02 - Brahms - Concerto for Piano No.2, Op.83 - 2 Allegro appassionato.mp3",0.0034404005363947786,0.0163029730221447,18.99987406733594,22.55706655982456,-5.350075,43.215176,-9.215625,112.34714673913044
"Schubert - Piano Quintet in A, D.667 - V Finale",Richter,"Schubert - Piano Quintet in A, D.667 (Richter, Borodin)",5/9,Classical,1980,598.0,"Richter - 05 - Schubert - Piano Quintet in A, D.667 - V Finale.mp3",0.004488893997304131,0.020066461885001913,15.450039746408128,21.68792229167852,-5.350075,43.215176,-9.215625,79.50721153846153
Glow,Rick James ,The Ultimate Collection Soul 100 Hits CD05,11,Soul,2008,340.0,Rick James  - 11 - Glow.mp3,0.030564941008493253,0.04449730157595319,19.195627011909547,17.384466995470053,-5.350075,43.215176,-9.215625,117.45383522727273
Disturbia,Rihanna,Unknown,027,Pop,Unknown,236.0,Rihanna - 27 - Disturbia.mp3,0.049766412932910994,0.09249218093433917,15.387395704048014,19.025134364597037,-5.350075,43.215176,-9.215625,62.26468373493976
Rehab ,Rihanna,Unknown,29,Pop,Unknown,294.0,Rihanna - 29 - Rehab .mp3,0.04507530088454506,0.09977578747702148,12.746625711203915,17.700094814367095,-5.350075,43.215176,-9.215625,161.4990234375
Kindhearted Woman Blues,Robert Johnson,Complete Recording-Cd1,01,Blues,2004,172.0,Robert Johnson - 01 - Kindhearted Woman Blues.mp3,0.018546788738573915,0.07885143961386527,18.625134477029054,27.938240133111854,-5.350075,43.215176,-9.215625,87.5926906779661
When you got a Good friend,Robert Johnson,Complete Recording-Cd1,05,Blues,2004,158.0,Robert Johnson - 05 - When you got a Good friend.mp3,0.014008687331343696,0.04292289289095167,19.294116536441532,23.47309107493808,-5.350075,43.215176,-9.215625,87.5926906779661
Stop Breakin' Down Blues,Robert Johnson,Complete Recording-Cd2,06,Blues,2004,137.0,Robert Johnson - 06 - Stop Breakin' Down Blues.mp3,0.017448954431089105,0.04856231153442453,18.36797977077205,24.749702160152722,-5.350075,43.215176,-9.215625,105.46875
Terraplane Blues,Robert Johnson,Complete Recording-Cd1,07,Blues,2004,181.0,Robert Johnson - 07 - Terraplane Blues.mp3,0.02489219067980429,0.08556320604326043,18.722939195266427,30.68999856918616,-5.350075,43.215176,-9.215625,198.76802884615384
Traveling Riverside Blues,Robert Johnson,Complete Recording-Cd2,07,Blues,2004,166.0,Robert Johnson - 07 - Traveling Riverside Blues.mp3,0.012468480214583291,0.037120547660846985,19.54698986812154,22.365384318579153,-5.350075,43.215176,-9.215625,72.78829225352112
No Tears (In The End),Roberta Flack,Killing Me Softly,3/8,Rhythm n Blues,1973,297.0,Roberta Flack - 03 - No Tears (In The End).mp3,0.019037921267758162,0.058514066301417686,17.0331144449695,19.19871303409977,-5.350075,43.215176,-9.215625,112.34714673913044
River,Roberta Flack,Killing Me Softly,5/8,Rhythm n Blues,1973,304.0,Roberta Flack - 05 - River.mp3,0.012633096251703899,0.046459162645729496,20.8699844161301,21.763843032655583,-5.350075,43.215176,-9.215625,89.10290948275862
When You Smile,Roberta Flack,Killing Me Softly,7/8,Rhythm n Blues,1973,224.0,Roberta Flack - 07 - When You Smile.mp3,0.027111266662752674,0.06678857348522434,15.567326270506785,19.747390797229073,-5.350075,43.215176,-9.215625,123.046875
Booted (Original Mix),Rosco Gordon,"The Magic of Rhythm and Blues, Vol. 1",25,Rhythm n Blues,2021,184.0,Rosco Gordon - 25 - Booted (Original Mix).mp3,0.03771723732644573,0.09546297139442411,15.011522512196661,18.21246935005079,-5.350075,43.215176,-9.215625,109.95678191489361
Car Wash,Rose Royce ,The Ultimate Collection Soul 100 Hits CD05,3,Soul,2008,199.0,Rose Royce  - 03 - Car Wash.mp3,0.029712018899532785,0.04414093230546521,16.91499687500356,17.46654447654982,-5.350075,43.215176,-9.215625,114.84375
Everybody Loves The Sunshine,Roy Ayers ,The Ultimate Collection Soul 100 Hits CD04,9,Soul,2008,222.0,Roy Ayers  - 09 - Everybody Loves The Sunshine.mp3,0.02754464557900307,0.0566102798666222,19.89031074081379,24.135436811688063,-5.350075,43.215176,-9.215625,161.4990234375
Gee Baby Ain't I Good To You,Roy Eldridge,(1975) Happy Time (with Oscar Peterson),04/10,Jazz,1975,214.0,Roy Eldridge - 04 - Gee Baby Ain't I Good To You.mp3,0.00662961174307438,0.027501128787219768,21.01077599723723,21.2621405059335,-5.350075,43.215176,-9.215625,109.95678191489361
It's My Turn Now,Roy Eldridge,(1935-1940) Chronological Roy Eldridge,10/21,Swing,1939,173.0,Roy Eldridge - 10 - It's My Turn Now.mp3,0.015811041214023325,0.04577427552168531,9.933993108190066,21.025950594772997,-5.350075,43.215176,-9.215625,107.666015625
You're a Lucky Guy,Roy Eldridge,(1935-1940) Chronological Roy Eldridge,11/21,Swing,1939,186.0,Roy Eldridge - 11 - You're a Lucky Guy.mp3,0.013449008680900178,0.03575652326236547,11.052510043103208,17.72773842335045,-5.350075,43.215176,-9.215625,161.4990234375
Marmaduke,Roy Hargrove,Parker's Mood,03/16,Jazz,1995,201.0,Roy Hargrove - 03 - Marmaduke.mp3,0.016397311408967063,0.04984562543599883,14.655793559497907,24.902277662578275,-5.350075,43.215176,-9.215625,151.99908088235293
Build & Destroy,Rozewood,The Academy 3,28/34,Hip Hop,2021,230.0,Rozewood - 28 - Build & Destroy.mp3,0.06216510100327594,0.07735015338283946,17.777759550393917,17.685156793163344,-5.350075,43.215176,-9.215625,87.5926906779661
Cayman Islands,Rozewood & Hus Kingpin,The Academy 3,06/34,Hip Hop,2021,174.0,Rozewood & Hus Kingpin - 06 - Cayman Islands.mp3,0.0499969061602434,0.08759279934938194,19.585993481064694,18.439938920648782,-5.350075,43.215176,-9.215625,129.19921875
Please Don't Drive Me Away,Sam Cooke,(1963) Night Beat,4/12,Rhythm n Blues,1963,136.0,Sam Cooke - 04 - Please Don't Drive Me Away.mp3,0.02880609085317122,0.09459875256700885,19.927338056128274,20.056909242567073,-5.350075,43.215176,-9.215625,93.96306818181819
All The Way,Sam Cooke,(1962) Mr. Soul,5/12,Rhythm n Blues,1962,211.0,Sam Cooke - 05 - All The Way.mp3,0.015352600860932403,0.06362264463245364,17.491143637549953,18.714910530478758,-5.350075,43.215176,-9.215625,105.46875
Wonderful World (Original Mix),Sam Cooke,"The Magic of Rhythm and Blues, Vol. 1",06,Rhythm n Blues,2021,130.0,Sam Cooke - 06 - Wonderful World (Original Mix).mp3,0.0300663232006962,0.08531805194644969,19.583834485007603,17.20116221933095,-5.350075,43.215176,-9.215625,129.19921875
You Gotta Move,Sam Cooke,(1963) Night Beat,10/12,Rhythm n Blues,1963,161.0,Sam Cooke - 10 - You Gotta Move.mp3,0.025916050325895206,0.08659665783409669,20.327120228189177,19.798443183611063,-5.350075,43.215176,-9.215625,139.6748310810811
Roks,Sebastian Fleischer,Winter Collection 2017,12/19,Electronic,2017,407.0,Sebastian Fleischer - 12 - Roks.mp3,0.024495880849961495,0.11210922453933324,16.812932379094505,14.241458640900653,-5.350075,43.215176,-9.215625,62.26468373493976
Run From The Sun,Sektor/Subsequent/V O E,Liquicity Summer 2021,9,Electronic,2021,292.0,SektorSubsequentV O E - 09 - Run From The Sun.mp3,0.022110250313184983,0.07586749461467077,21.815903741883947,19.433690378849104,-5.350075,43.215176,-9.215625,87.5926906779661
Down On The Street,Shakatak ,The Ultimate Collection Soul 100 Hits CD05,20,Soul,2008,199.0,Shakatak  - 20 - Down On The Street.mp3,0.03505373750772886,0.05554349929300363,14.283867081748852,17.94303351910185,-5.350075,43.215176,-9.215625,112.34714673913044
I Can Make You Feel Good,Shalamar ,The Ultimate Collection Soul 100 Hits CD05,5,Soul,2008,258.0,Shalamar  - 05 - I Can Make You Feel Good.mp3,0.04264091241530165,0.07313817460122621,18.45702527704296,17.31468916658598,-5.350075,43.215176,-9.215625,112.34714673913044
There It Is,Shalamar ,The Ultimate Collection Soul 100 Hits CD02,10,Soul,2008,263.0,Shalamar  - 10 - There It Is.mp3,0.03731759757663665,0.05504857858493433,16.06481781795223,17.56858211855163,-5.350075,43.215176,-9.215625,103.359375
Stitches,Shawn Mendes,100 Greatest Modern Pop Songs,10,Pop,2020,207.0,Shawn Mendes - 10 - Stitches.mp3,0.047074481265846166,0.11426350834166717,14.70124557255999,18.98321445285948,-5.350075,43.215176,-9.215625,151.99908088235293
Lullaby,Shawn Mullins,100 Hits - The Best - Soft Rock Album - CD3,05/20,Soft Rock,2018,274.0,Shawn Mullins - 05 - Lullaby.mp3,0.03387297693901193,0.07857590617399884,13.751591560207482,16.392380980737006,-5.350075,43.215176,-9.215625,79.50721153846153
Second Chance,Shinedown,Unknown,064,Pop,2009,219.0,Shinedown - 64 - Second Chance.mp3,0.056189814158729666,0.1275706331447533,16.824105314290474,16.367582159681017,-5.350075,43.215176,-9.215625,99.38401442307692
Cheap Thrills,"Sia, Sean Paul",100 Greatest Modern Pop Songs,20,Pop,2020,225.0,"Sia, Sean Paul - 20 - Cheap Thrills.mp3",0.0580246964307189,0.1391294345454633,15.71643982645698,21.539555061837433,-5.350075,43.215176,-9.215625,120.18531976744185
Hang On,Ski Oakenfull feat. Amp Fiddler ,The Ultimate Collection Soul 100 Hits CD04,12,Soul,2008,281.0,Ski Oakenfull feat. Amp Fiddler  - 12 - Hang On.mp3,0.03392968956222163,0.07685891117179168,15.765721486410087,17.30316463912835,-5.350075,43.215176,-9.215625,87.5926906779661
Family Affair,Sly & The Family Stone ,The Ultimate Collection Soul 100 Hits CD04,10,Soul,2008,180.0,Sly & The Family Stone  - 10 - Family Affair.mp3,0.037745961654091886,0.052917720984091185,15.177642090008295,16.667963608955553,-5.350075,43.215176,-9.215625,107.666015625
Being With You,Smokey Robinson ,Ultimate Soul Collection Soul 100 Hits CD3,4,Soul,2008,231.0,Smokey Robinson  - 04 - Being With You.mp3,0.024675658372151854,0.07725750367497865,16.61129984442168,18.27444498391189,-5.350075,43.215176,-9.215625,107.666015625
 I Second That Emotion,Smokey Robinson & The Miracles ,The Ultimate Collection Soul 100 Hits CD01,2,Soul,2008,163.0,Smokey Robinson & The Miracles  - 02 -  I Second That Emotion.mp3,0.026052649456808106,0.05497165122964815,19.36205872847746,17.502185640274657,-5.350075,43.215176,-9.215625,97.50884433962264
The Real Me,SmooVth,The Academy 3,03/34,Hip Hop,2021,172.0,SmooVth - 03 - The Real Me.mp3,0.05889823557876327,0.0913059197679036,12.795940351664418,19.602961387543353,-5.350075,43.215176,-9.215625,99.38401442307692
Rules of the Game (feat. J. Holmes),Snoop Dogg,The Academy 3,08/34,Hip Hop,2021,226.0,Snoop Dogg - 08 - Rules of the Game (feat. J. Holmes).mp3,0.05875897427891478,0.11622805902874483,18.17736205992575,17.247998542745986,-5.350075,43.215176,-9.215625,86.1328125
Shannon Street Blues,Sonny Boy Williamson,The Bluebird Recordings 1938,6,Blues,1938,201.0,Sonny Boy Williamson - 06 - Shannon Street Blues.mp3,0.008123658526011898,0.029450389251512967,16.535035617472868,22.570340099502605,-5.350075,43.215176,-9.215625,84.72079918032787
Low Down Blues,Sonny Boy Williamson,The Bluebird Recordings 1938,14,Blues,1938,192.0,Sonny Boy Williamson - 14 - Low Down Blues.mp3,0.009359595179551868,0.036011978362224945,18.37359931342475,20.366453777914796,-5.350075,43.215176,-9.215625,206.71875
Nine Below Zero (Original Mix),Sonny Boy Williamson,"The Magic of Rhythm and Blues, Vol. 1",29,Blues,2021,223.0,Sonny Boy Williamson - 29 - Nine Below Zero (Original Mix).mp3,0.03282515393685732,0.1036609984619176,18.189182553239313,19.512148101717933,-5.350075,43.215176,-9.215625,92.28515625
You Don't Know What Love Is,Sonny Rollins,(1956) Saxophone Colossus (Prestige),02,Jazz,1956,389.0,Sonny Rollins - 02 - You Don't Know What Love Is.mp3,0.007975697512716819,0.04809962319756404,24.3460945503547,19.74549333092847,-5.350075,43.215176,-9.215625,161.4990234375
I Feel a Song Coming On,Sonny Rollins,(1956) Sonny Rollins Plus 4 (Prestige),03/5,Jazz,1956,316.0,Sonny Rollins - 03 - I Feel a Song Coming On.mp3,0.020469501527616032,0.06480424147490083,11.638360383734636,17.825569864541002,-5.350075,43.215176,-9.215625,161.4990234375
Serenade To A Square ,Sonny Stitt,(1946) Early Buds with Sonny Stitt,02,Jazz,1946,157.0,Sonny Stitt - 02 - Serenade To A Square .mp3,0.02149343644325008,0.06680089947928185,23.023396445647656,24.7143098661014,-5.350075,43.215176,-9.215625,78.30255681818181
Kiss Me Thru The Phone,Soulja Boy Tell Em ft. Sammie,Unknown,041,Pop,2008,196.0,Soulja Boy Tell Em ft. Sammie - 41 - Kiss Me Thru The Phone.mp3,0.06469111288735377,0.1978396196504738,17.959601043292977,17.188722171543702,-5.350075,43.215176,-9.215625,151.99908088235293
Riderz,"Spice 1, Lil Blacky & Fern",East Side Gangsters 4,13/15,Hip Hop,2007,187.0,"Spice 1, Lil Blacky & Fern - 13 - Riderz.mp3",0.055908481957833586,0.13295606491156706,16.999659838880294,17.64773860973525,-5.350075,43.215176,-9.215625,97.50884433962264
Desafinado,Stan Getz,(1962) & Charlie Byrd,01,Jazz,1962,352.0,Stan Getz - 01 - Desafinado.mp3,0.01259316489521021,0.04053934589642888,12.112718339063333,16.139455702709135,-5.350075,43.215176,-9.215625,114.84375
Summer Night,Stan Getz,(1975) The Master,01/4,Jazz,1975,606.0,Stan Getz - 01 - Summer Night.mp3,0.0039060561952219135,0.03925372787601181,13.623013546518244,21.92768879863886,-5.350075,43.215176,-9.215625,126.04801829268293
Lamento Gitano,Stan Kenton,1940-1944,07/22,Swing,1942,204.0,Stan Kenton - 07 - Lamento Gitano.mp3,0.018198016286441073,0.045268357077725696,13.96136957775211,18.21333171166065,-5.350075,43.215176,-9.215625,151.99908088235293
Reed Rapture,Stan Kenton,1940-1944,08/22,Swing,1942,153.0,Stan Kenton - 08 - Reed Rapture.mp3,0.01706380452957127,0.047618324517602346,14.175013444988014,21.091279818615345,-5.350075,43.215176,-9.215625,156.60511363636363
Then I'll Be Tired Of You,Stanley Turrentine,Ballads (1960-1969),03,Jazz,1961,370.0,Stanley Turrentine - 03 - Then I'll Be Tired Of You.mp3,0.007623950171313978,0.04269470852356607,20.756424002820104,19.26471490730635,-5.350075,43.215176,-9.215625,123.046875
Do It Again,Steely Dan,The Definitive Collection,1,Rock,1972,355.0,Steely Dan - 01 - Do It Again.mp3,0.029510019779616394,0.0831838859501301,19.71901755594212,18.21704288142141,-5.350075,43.215176,-9.215625,123.046875
Dancefloorqueen,Stefan Brandenburg,Winter Collection 2017,16/19,Electronic,2017,429.0,Stefan Brandenburg - 16 - Dancefloorqueen.mp3,0.03696191153125122,0.12462100664051944,22.57553703609386,15.094548877283001,-5.350075,43.215176,-9.215625,63.02400914634146
Never Knew Love Like This Before,Stephaine Mills ,The Ultimate Collection Soul 100 Hits CD05,14,Soul,2008,325.0,Stephaine Mills  - 14 - Never Knew Love Like This Before.mp3,0.030881958504545184,0.057269539334214886,21.503582370362427,20.42801998793494,-5.350075,43.215176,-9.215625,114.84375
Little Peace in C for U,Stéphane Grappelli,(1995) Flamingo,02,Jazz,1995,185.0,Stéphane Grappelli - 02 - Little Peace in C for U.mp3,0.025484843046479418,0.07383150185655966,13.803305582118616,18.529355426372327,-5.350075,43.215176,-9.215625,109.95678191489361
Something In The Way,Stephanie Mills ,The Ultimate Collection Soul 100 Hits CD04,16,Soul,2008,228.0,Stephanie Mills  - 16 - Something In The Way.mp3,0.03385072893797273,0.06774556124044752,16.06471844668464,17.76643275902404,-5.350075,43.215176,-9.215625,101.33272058823529
Do You,Stoshi,Winter Collection 2017,05/19,Electronic,2017,339.0,Stoshi - 05 - Do You.mp3,0.03839738922961167,0.0593429501835294,22.523788848696732,15.538269219291767,-5.350075,43.215176,-9.215625,62.26468373493976
Pillow Talk,Sylvia ,The Ultimate Collection Soul 100 Hits CD02,17,Soul,2008,260.0,Sylvia  - 17 - Pillow Talk.mp3,0.02248981811933072,0.04460794153168817,18.832189505299503,18.34593748197728,-5.350075,43.215176,-9.215625,105.46875
Whatever You Like ,T.I.,Unknown,19,Pop,2009,250.0,T.I. - 19 - Whatever You Like .mp3,0.047031856554969595,0.13912212355209555,17.72366360625145,16.27585364693066,-5.350075,43.215176,-9.215625,147.65625
Live Your Life ,T.I. ft. Rihanna,Unknown,08,Pop,2009,339.0,T.I. ft. Rihanna - 08 - Live Your Life .mp3,0.05655357833137784,0.1201022915143166,15.811452023978052,17.846664862036953,-5.350075,43.215176,-9.215625,105.46875
Love Story,Taylor Swift,Unknown,003,Pop,2009,233.0,Taylor Swift - 03 - Love Story.mp3,0.033055678962415784,0.08852572180984901,17.353509462994843,22.674799754291833,-5.350075,43.215176,-9.215625,123.046875
Shake It Off,Taylor Swift,100 Greatest Modern Pop Songs,03,Pop,2020,219.0,Taylor Swift - 03 - Shake It Off.mp3,0.05578412832673905,0.10756435361377856,14.78030768356239,17.93618111636984,-5.350075,43.215176,-9.215625,156.60511363636363
You Belong With Me,Taylor Swift,Unknown,095,Pop,Unknown,232.0,Taylor Swift - 95 - You Belong With Me.mp3,0.04810157553111585,0.09734897088775527,18.73223643137596,19.227840248106848,-5.350075,43.215176,-9.215625,129.19921875
"Assassins (Remix) (feat. Planet Asia, Chino XL, Royce the 5'9, Token, Bronze Nazareth & Passionate MC)",Tech N9ne,The Academy 3,16/34,Hip Hop,2021,332.0,"Tech N9ne - 16 - Assassins (Remix) (feat. Planet Asia, Chino XL, Royce the 5'9, Token, Bronze Nazareth & Passionate MC).mp3",0.05722976745039026,0.0718626760084928,16.70263794817013,20.057845995325184,-5.350075,43.215176,-9.215625,105.46875
"I'm Coming, Virginia",Teddy Wilson,(1937-38) Teddy Wilson Combos,05/24,Swing,1937,165.0,"Teddy Wilson - 05 - I'm Coming, Virginia.mp3",0.018694922300194206,0.04641974411734773,11.255041555686656,20.196745024671873,-5.350075,43.215176,-9.215625,61.5234375
Too Good To Be True,Teddy Wilson,(1935-36) Teddy Wilson Combos,05/22,Swing,1936,191.0,Teddy Wilson - 05 - Too Good To Be True.mp3,0.008139091958673874,0.03359393769834679,20.42261000316453,17.297080937830387,-5.350075,43.215176,-9.215625,97.50884433962264
Warmin' Up,Teddy Wilson,(1935-36) Teddy Wilson Combos,06/22,Swing,1936,194.0,Teddy Wilson - 06 - Warmin' Up.mp3,0.01358021447448288,0.040221695795281794,22.40066040762939,20.811250937078018,-5.350075,43.215176,-9.215625,123.046875
Paro,Telomic,Liquicity Summer 2021,11,Electronic,2021,252.0,Telomic - 11 - Paro.mp3,0.034312648231970985,0.14838990578129585,18.567283434324647,18.44675717008668,-5.350075,43.215176,-9.215625,114.84375
If You Let Me Stay,Terence Trent D'Arby ,Ultimate Soul Collection Soul 100 Hits CD3,12,Soul,2008,193.0,Terence Trent D'Arby  - 12 - If You Let Me Stay.mp3,0.03898066401937441,0.07404589412442182,19.554362781415318,16.869942494678977,-5.350075,43.215176,-9.215625,99.38401442307692
Ghetto Blues,Tha Dogg Pound,The Academy 3,31/34,Hip Hop,2021,194.0,Tha Dogg Pound - 31 - Ghetto Blues.mp3,0.04886071567101379,0.09175215099685254,20.288696426867237,16.989537612896815,-5.350075,43.215176,-9.215625,151.99908088235293
Something,The Beatles,(1969) Abbey Road (2009 Stereo Remaster),2/17,Rock,1969,182.0,The Beatles - 02 - Something.mp3,0.016269230000167514,0.05425508906449467,18.89131065890565,20.3805785957513,-5.350075,43.215176,-9.215625,132.51201923076923
Glass Onion,The Beatles,1968- The White Album (Disc 1) (2007 Dr. Ebbets Red Wax Mono),3/17,Rock,1968,137.0,The Beatles - 03 - Glass Onion.mp3,0.03654952154935289,0.0728993057109752,25.364450368938158,16.8107228726742,-5.350075,43.215176,-9.215625,123.046875
Nobody Knows,The Brothers Four,The Greenwich Village Folk Scene CD3,5/20,Folk,2014,180.0,The Brothers Four - 05 - Nobody Knows.mp3,0.020799316331998073,0.08140019520186846,22.016475222299874,19.112643354540353,-5.350075,43.215176,-9.215625,123.046875
